Order ID, Amount , Profit ,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month
B-26842,"$6,402 ","$2,770 ",19,Office Supplies,Markers,Debit Card,10-Mar-24,Joseph Perkins,Florida,Orlando,2024-03
B-26842,"$6,402 ","$2,770 ",19,Office Supplies,Markers,Debit Card,05-Oct-23,Ashley Adams MD,Florida,Orlando,2023-10
B-26842,"$5,916 ","$1,594 ",19,Electronics,Printers,Debit Card,10-Mar-24,Joseph Perkins,Florida,Orlando,2024-03
B-26842,"$5,916 ","$1,594 ",19,Electronics,Printers,Debit Card,05-Oct-23,Ashley Adams MD,Florida,Orlando,2023-10
B-26599,"$4,015 ","$1,751 ",15,Furniture,Chairs,Debit Card,28-Aug-22,Cheryl Stevens,California,San Francisco,2022-08
B-26599,"$4,015 ","$1,751 ",15,Furniture,Chairs,Debit Card,08-Sep-20,Jorge George,New York,New York City,2020-09
B-25705,"$9,335 ",$557 ,11,Electronics,Electronic Games,COD,27-Apr-21,Ann Mooney,California,Los Angeles,2021-04
B-26366,"$4,706 ",$594 ,11,Office Supplies,Binders,COD,21-Aug-21,James Mendoza,Ohio,Cleveland,2021-08
B-26366,"$4,706 ",$594 ,11,Office Supplies,Binders,COD,16-May-21,Kaitlin Garrison,Ohio,Columbus,2021-05
B-26366,"$6,584 ",$371 ,6,Office Supplies,Markers,UPI,21-Aug-21,James Mendoza,Ohio,Cleveland,2021-08
B-26366,"$6,584 ",$371 ,6,Office Supplies,Markers,UPI,16-May-21,Kaitlin Garrison,Ohio,Columbus,2021-05
B-26116,"$6,389 ",$734 ,1,Furniture,Sofas,EMI,15-Jan-22,Jeremy Jackson,Texas,Dallas,2022-01
B-26443,"$9,869 ","$4,299 ",12,Electronics,Printers,Debit Card,21-Mar-23,Dale Craig,California,San Diego,2023-03
B-26443,"$9,869 ","$4,299 ",12,Electronics,Printers,Debit Card,28-Dec-23,Joseph Hooper,New York,Buffalo,2023-12
B-25955,$655 ,$297 ,4,Office Supplies,Markers,Debit Card,15-Feb-22,Alexander Adams,New York,Buffalo,2022-02
B-25955,$655 ,$297 ,4,Office Supplies,Markers,Debit Card,30-Nov-23,Ashlee Mills,Florida,Orlando,2023-11
B-26383,$798 ,$308 ,10,Electronics,Phones,Debit Card,12-Jan-23,Brittany Jenkins,New York,Buffalo,2023-01
B-26383,$798 ,$308 ,10,Electronics,Phones,Debit Card,19-May-23,Eddie Gonzales,Ohio,Cleveland,2023-05
B-26383,"$7,967 ","$2,504 ",13,Electronics,Printers,EMI,12-Jan-23,Brittany Jenkins,New York,Buffalo,2023-01
B-26383,"$7,967 ","$2,504 ",13,Electronics,Printers,EMI,19-May-23,Eddie Gonzales,Ohio,Cleveland,2023-05
B-26999,"$3,756 ","$1,318 ",5,Furniture,Tables,UPI,19-Feb-24,Edward Valencia,Florida,Miami,2024-02
B-26712,"$5,196 ","$2,477 ",1,Office Supplies,Markers,UPI,01-Dec-21,Emma Bruce,Texas,Austin,2021-12
B-26712,"$6,586 ","$1,794 ",19,Furniture,Bookcases,Debit Card,01-Dec-21,Emma Bruce,Texas,Austin,2021-12
B-26066,"$6,673 ",$950 ,19,Office Supplies,Markers,EMI,19-Dec-24,Carl Wade DDS,New York,Buffalo,2024-12
B-25996,$714 ,$232 ,14,Furniture,Tables,UPI,18-Jan-23,Brandon Alvarado,Ohio,Columbus,2023-01
B-25996,$714 ,$232 ,14,Furniture,Tables,UPI,23-Dec-20,Jennifer Clark,Texas,Austin,2020-12
B-26924,"$1,083 ",$501 ,6,Office Supplies,Pens,COD,28-Feb-21,David Johnson,Texas,Austin,2021-02
B-25541,"$2,401 ","$1,163 ",10,Furniture,Bookcases,UPI,04-May-23,April Marquez,Ohio,Cleveland,2023-05
B-25541,"$2,401 ","$1,163 ",10,Furniture,Bookcases,UPI,22-Apr-20,Joseph Guerrero,California,Los Angeles,2020-04
B-25541,"$2,401 ","$1,163 ",10,Furniture,Bookcases,UPI,13-Aug-21,Michael Hanson,New York,Rochester,2021-08
B-25541,"$1,045 ",$267 ,11,Electronics,Phones,Debit Card,04-May-23,April Marquez,Ohio,Cleveland,2023-05
B-25541,"$1,045 ",$267 ,11,Electronics,Phones,Debit Card,22-Apr-20,Joseph Guerrero,California,Los Angeles,2020-04
B-25541,"$1,045 ",$267 ,11,Electronics,Phones,Debit Card,13-Aug-21,Michael Hanson,New York,Rochester,2021-08
B-25196,"$7,806 ","$1,127 ",1,Office Supplies,Markers,Credit Card,20-Jul-23,William Hill,Texas,Dallas,2023-07
B-25855,"$5,263 ","$1,743 ",19,Furniture,Sofas,Credit Card,28-Aug-22,Kelsey Huber,Florida,Miami,2022-08
B-25071,"$6,147 ","$2,526 ",6,Office Supplies,Pens,Debit Card,14-Mar-23,Hailey Chandler,Texas,Dallas,2023-03
B-26159,"$7,484 ","$2,871 ",15,Electronics,Phones,UPI,07-Nov-23,Cheyenne Rose,Florida,Orlando,2023-11
B-26159,"$7,484 ","$2,871 ",15,Electronics,Phones,UPI,16-Apr-24,Richard Petersen,Illinois,Chicago,2024-04
B-26159,"$7,700 ","$2,712 ",1,Furniture,Sofas,Credit Card,07-Nov-23,Cheyenne Rose,Florida,Orlando,2023-11
B-26159,"$7,700 ","$2,712 ",1,Furniture,Sofas,Credit Card,16-Apr-24,Richard Petersen,Illinois,Chicago,2024-04
B-26228,"$8,537 ","$3,586 ",13,Office Supplies,Markers,UPI,16-Sep-22,Kathryn Gray,New York,Rochester,2022-09
B-25888,"$8,858 ","$3,394 ",6,Furniture,Chairs,COD,31-Oct-24,Victor Collins,California,San Diego,2024-10
B-25574,"$5,313 ","$2,037 ",7,Electronics,Printers,Debit Card,25-Nov-24,Jason Hernandez,California,San Francisco,2024-11
B-25574,"$5,313 ","$2,037 ",7,Electronics,Printers,Debit Card,29-Oct-21,Jacob Torres,Texas,Houston,2021-10
B-26938,"$3,281 ",$471 ,7,Furniture,Sofas,EMI,27-Dec-23,Erin Hernandez,California,Los Angeles,2023-12
B-26938,"$3,281 ",$471 ,7,Furniture,Sofas,EMI,25-Jun-23,Jacob Guzman,Illinois,Peoria,2023-06
B-26379,"$8,681 ","$2,458 ",9,Office Supplies,Pens,Credit Card,01-Sep-20,Mike Armstrong,New York,New York City,2020-09
B-26623,"$6,195 ","$1,556 ",18,Furniture,Sofas,EMI,01-Feb-25,Cindy Rowland,Illinois,Springfield,2025-02
B-25566,"$3,877 ",$481 ,16,Furniture,Chairs,Debit Card,22-Jul-23,Kenneth Matthews,New York,Rochester,2023-07
B-25566,"$3,877 ",$481 ,16,Furniture,Chairs,Debit Card,04-Feb-22,Susan Valdez,New York,New York City,2022-02
B-26740,"$9,369 ","$3,297 ",6,Electronics,Printers,Debit Card,27-Sep-23,Stephanie Manning,Florida,Orlando,2023-09
B-26740,"$9,369 ","$3,297 ",6,Electronics,Printers,Debit Card,30-Jan-25,Logan Galloway,New York,New York City,2025-01
B-26740,"$8,680 ","$4,068 ",20,Electronics,Printers,Credit Card,27-Sep-23,Stephanie Manning,Florida,Orlando,2023-09
B-26740,"$8,680 ","$4,068 ",20,Electronics,Printers,Credit Card,30-Jan-25,Logan Galloway,New York,New York City,2025-01
B-26740,"$3,067 ","$1,475 ",8,Electronics,Laptops,UPI,27-Sep-23,Stephanie Manning,Florida,Orlando,2023-09
B-26740,"$3,067 ","$1,475 ",8,Electronics,Laptops,UPI,30-Jan-25,Logan Galloway,New York,New York City,2025-01
B-25024,"$9,002 ","$4,197 ",2,Office Supplies,Markers,EMI,15-Jan-25,Christopher Stone,Ohio,Cincinnati,2025-01
B-25024,"$9,002 ","$4,197 ",2,Office Supplies,Markers,EMI,28-Mar-21,Megan Pitts,Ohio,Columbus,2021-03
B-26367,"$7,105 ","$2,782 ",19,Office Supplies,Pens,COD,25-Dec-21,Richard Gardner,Ohio,Columbus,2021-12
B-26353,"$5,317 ","$1,345 ",18,Furniture,Chairs,Debit Card,03-Feb-23,Samuel Moore,Ohio,Columbus,2023-02
B-26353,"$5,317 ","$1,345 ",18,Furniture,Chairs,Debit Card,28-Apr-23,Robert Stokes,Florida,Orlando,2023-04
B-26353,"$5,317 ","$1,345 ",18,Furniture,Chairs,Debit Card,22-Nov-24,Danielle Ramirez,California,San Francisco,2024-11
B-26353,"$6,304 ",$766 ,14,Furniture,Tables,EMI,03-Feb-23,Samuel Moore,Ohio,Columbus,2023-02
B-26353,"$6,304 ",$766 ,14,Furniture,Tables,EMI,28-Apr-23,Robert Stokes,Florida,Orlando,2023-04
B-26353,"$6,304 ",$766 ,14,Furniture,Tables,EMI,22-Nov-24,Danielle Ramirez,California,San Francisco,2024-11
B-25742,"$9,565 ","$1,691 ",3,Office Supplies,Paper,Debit Card,02-Jul-24,Taylor White,Illinois,Springfield,2024-07
B-25742,"$8,245 ",$324 ,11,Office Supplies,Paper,EMI,02-Jul-24,Taylor White,Illinois,Springfield,2024-07
B-26965,"$1,592 ",$480 ,13,Electronics,Laptops,Debit Card,18-Jan-22,Jordan Krause,Ohio,Cleveland,2022-01
B-26038,"$8,400 ",$267 ,5,Electronics,Phones,Debit Card,08-Oct-24,Kimberly King,Ohio,Columbus,2024-10
B-26038,"$4,963 ","$1,254 ",15,Office Supplies,Paper,EMI,08-Oct-24,Kimberly King,Ohio,Columbus,2024-10
B-25317,"$2,472 ",$211 ,5,Electronics,Printers,COD,21-Jun-20,Sharon Russell,California,San Diego,2020-06
B-25970,"$9,132 ","$3,096 ",14,Furniture,Chairs,Debit Card,14-Dec-23,Kevin Cooper,Florida,Tampa,2023-12
B-25590,"$8,305 ","$1,577 ",6,Office Supplies,Binders,Debit Card,16-Dec-20,Darrell Ramos,New York,Rochester,2020-12
B-25580,"$1,010 ",$58 ,19,Electronics,Electronic Games,COD,15-Mar-25,Dr. Terry Alvarado,Florida,Tampa,2025-03
B-25443,"$4,544 ","$1,726 ",9,Electronics,Phones,EMI,21-Aug-24,Kathy Wilson,Texas,Dallas,2024-08
B-25443,"$5,900 ","$1,738 ",20,Electronics,Phones,UPI,21-Aug-24,Kathy Wilson,Texas,Dallas,2024-08
B-25774,"$8,861 ","$3,381 ",19,Office Supplies,Markers,Credit Card,27-May-21,Brandon Le,California,San Diego,2021-05
B-26505,"$8,158 ","$2,052 ",13,Electronics,Phones,Debit Card,21-Sep-20,Mary Wright,Ohio,Cincinnati,2020-09
B-25163,"$3,411 ","$1,704 ",14,Office Supplies,Pens,UPI,11-Jan-25,Douglas Reynolds,California,Los Angeles,2025-01
B-26095,"$9,406 ","$1,137 ",16,Office Supplies,Markers,UPI,20-Oct-21,Leroy Harris,Texas,Houston,2021-10
B-26095,"$1,156 ",$74 ,15,Electronics,Printers,EMI,20-Oct-21,Leroy Harris,Texas,Houston,2021-10
B-25768,"$5,354 ",$743 ,10,Furniture,Bookcases,UPI,19-Oct-21,Ricardo Dixon,Illinois,Springfield,2021-10
B-25328,"$8,780 ","$3,430 ",4,Electronics,Electronic Games,Credit Card,07-Jul-24,Debra Smith,Texas,Austin,2024-07
B-25328,"$8,780 ","$3,430 ",4,Electronics,Electronic Games,Credit Card,25-Jul-23,Jasmine James,Texas,Austin,2023-07
B-26573,"$6,783 ","$3,306 ",8,Furniture,Sofas,Debit Card,16-Apr-20,Felicia Morton,Ohio,Columbus,2020-04
B-25138,"$1,778 ",$285 ,4,Office Supplies,Pens,Credit Card,04-Jul-20,Sylvia Jenkins,New York,New York City,2020-07
B-26803,"$9,399 ","$1,949 ",12,Electronics,Printers,UPI,16-May-22,Elizabeth White,New York,Rochester,2022-05
B-26803,"$7,957 ",$965 ,4,Furniture,Sofas,Credit Card,16-May-22,Elizabeth White,New York,Rochester,2022-05
B-25101,"$1,638 ",$661 ,13,Furniture,Chairs,EMI,25-Nov-23,Steven Steele,Illinois,Springfield,2023-11
B-25827,"$1,786 ",$224 ,4,Furniture,Tables,COD,17-Aug-21,Amanda Ramirez,Texas,Dallas,2021-08
B-25792,"$4,751 ",$781 ,9,Office Supplies,Paper,EMI,02-Jul-23,Kyle Jackson,New York,Buffalo,2023-07
B-25646,"$8,979 ","$4,477 ",4,Office Supplies,Paper,Credit Card,24-Aug-20,Sharon Wilkins,Illinois,Chicago,2020-08
B-25043,"$2,727 ",$663 ,8,Electronics,Phones,Credit Card,07-Nov-22,Austin Hammond,Florida,Miami,2022-11
B-26598,"$1,093 ",$397 ,17,Electronics,Printers,Credit Card,27-Mar-24,Jessica Barajas,Illinois,Peoria,2024-03
B-26598,"$1,093 ",$397 ,17,Electronics,Printers,Credit Card,01-Sep-24,Jamie Jimenez,New York,Buffalo,2024-09
B-26598,"$1,093 ",$397 ,17,Electronics,Printers,Credit Card,22-Feb-22,James Carter,Ohio,Columbus,2022-02
B-26598,"$2,636 ",$88 ,11,Office Supplies,Paper,Debit Card,27-Mar-24,Jessica Barajas,Illinois,Peoria,2024-03
B-26598,"$2,636 ",$88 ,11,Office Supplies,Paper,Debit Card,01-Sep-24,Jamie Jimenez,New York,Buffalo,2024-09
B-26598,"$2,636 ",$88 ,11,Office Supplies,Paper,Debit Card,22-Feb-22,James Carter,Ohio,Columbus,2022-02
B-26643,"$7,344 ","$2,251 ",7,Electronics,Electronic Games,Debit Card,11-Feb-22,John Williams,Florida,Miami,2022-02
B-26643,"$7,306 ","$1,547 ",3,Office Supplies,Paper,COD,11-Feb-22,John Williams,Florida,Miami,2022-02
B-26643,"$5,832 ","$2,588 ",10,Electronics,Printers,COD,11-Feb-22,John Williams,Florida,Miami,2022-02
B-25992,"$8,572 ","$2,041 ",8,Furniture,Tables,EMI,27-May-21,Alicia Oneill,Illinois,Springfield,2021-05
B-25992,"$8,572 ","$2,041 ",8,Furniture,Tables,EMI,05-Jul-23,Rebecca Huff,Illinois,Springfield,2023-07
B-25992,"$8,572 ","$2,041 ",8,Furniture,Tables,EMI,27-Oct-20,Diana Scott,California,San Diego,2020-10
B-25992,"$8,059 ","$1,834 ",10,Electronics,Printers,Credit Card,27-May-21,Alicia Oneill,Illinois,Springfield,2021-05
B-25992,"$8,059 ","$1,834 ",10,Electronics,Printers,Credit Card,05-Jul-23,Rebecca Huff,Illinois,Springfield,2023-07
B-25992,"$8,059 ","$1,834 ",10,Electronics,Printers,Credit Card,27-Oct-20,Diana Scott,California,San Diego,2020-10
B-25532,"$3,661 ",$436 ,13,Furniture,Sofas,EMI,26-Jan-23,Brian Young,Texas,Austin,2023-01
B-25564,"$2,451 ",$342 ,8,Office Supplies,Paper,EMI,06-Sep-21,Susan Wright,California,Los Angeles,2021-09
B-25564,"$2,451 ",$342 ,8,Office Supplies,Paper,EMI,12-Nov-21,Kayla Banks,Ohio,Cincinnati,2021-11
B-25564,"$2,451 ",$342 ,8,Office Supplies,Paper,EMI,30-Jul-24,Zachary Pierce,Texas,Houston,2024-07
B-26543,"$7,067 ","$1,943 ",16,Furniture,Tables,Credit Card,15-Mar-22,Nicolas Owen,California,San Francisco,2022-03
B-25976,"$4,307 ",$615 ,3,Electronics,Electronic Games,UPI,15-Mar-24,Martha Carney,New York,New York City,2024-03
B-25976,"$4,307 ",$615 ,3,Electronics,Electronic Games,UPI,10-Nov-20,Francisco Hicks,Illinois,Springfield,2020-11
B-25976,"$5,694 ","$1,134 ",5,Furniture,Chairs,EMI,15-Mar-24,Martha Carney,New York,New York City,2024-03
B-25976,"$5,694 ","$1,134 ",5,Furniture,Chairs,EMI,10-Nov-20,Francisco Hicks,Illinois,Springfield,2020-11
B-25929,$962 ,$298 ,18,Office Supplies,Binders,Credit Card,23-Jul-22,Matthew Parker,Illinois,Springfield,2022-07
B-25497,"$2,995 ",$220 ,14,Furniture,Bookcases,Credit Card,13-Sep-24,Paul Bryant,New York,Buffalo,2024-09
B-25497,"$2,047 ",$914 ,5,Office Supplies,Markers,Debit Card,13-Sep-24,Paul Bryant,New York,Buffalo,2024-09
B-26735,"$2,078 ",$612 ,6,Electronics,Laptops,COD,25-Jan-22,Bruce Dennis,Texas,Austin,2022-01
B-25036,"$2,737 ","$1,253 ",3,Electronics,Printers,EMI,19-Apr-21,Joseph Bates,New York,New York City,2021-04
B-25971,"$8,194 ","$2,881 ",6,Office Supplies,Paper,Debit Card,18-Jul-21,Kelly Pacheco,Texas,Houston,2021-07
B-25441,"$9,914 ","$3,858 ",16,Furniture,Sofas,Credit Card,24-Jun-22,Jeffrey Weber,New York,Buffalo,2022-06
B-25441,"$9,914 ","$3,858 ",16,Furniture,Sofas,Credit Card,08-Jun-24,Andrew Krueger,New York,Rochester,2024-06
B-25441,"$5,470 ",$292 ,7,Office Supplies,Pens,Debit Card,24-Jun-22,Jeffrey Weber,New York,Buffalo,2022-06
B-25441,"$5,470 ",$292 ,7,Office Supplies,Pens,Debit Card,08-Jun-24,Andrew Krueger,New York,Rochester,2024-06
B-25441,"$1,496 ",$662 ,17,Furniture,Bookcases,UPI,24-Jun-22,Jeffrey Weber,New York,Buffalo,2022-06
B-25441,"$1,496 ",$662 ,17,Furniture,Bookcases,UPI,08-Jun-24,Andrew Krueger,New York,Rochester,2024-06
B-25823,"$3,228 ",$476 ,9,Office Supplies,Paper,COD,29-Sep-22,Kathleen Cox,New York,New York City,2022-09
B-25363,"$3,918 ",$749 ,8,Electronics,Laptops,Credit Card,10-May-23,Jamie Bradley,California,San Diego,2023-05
B-25363,"$3,918 ",$749 ,8,Electronics,Laptops,Credit Card,02-May-20,Robert Martinez,Texas,Houston,2020-05
B-26445,"$9,921 ","$1,451 ",15,Furniture,Sofas,EMI,12-Apr-21,Christopher Rogers,Illinois,Chicago,2021-04
B-26724,"$9,694 ","$4,361 ",1,Furniture,Chairs,EMI,04-Nov-23,Roberto Parrish,Illinois,Springfield,2023-11
B-25447,"$5,028 ","$1,553 ",13,Office Supplies,Paper,EMI,04-May-20,Amber Kennedy,Florida,Tampa,2020-05
B-26904,$594 ,$67 ,19,Office Supplies,Paper,Debit Card,10-Sep-23,Maria Davis,New York,Buffalo,2023-09
B-26904,$594 ,$67 ,19,Office Supplies,Paper,Debit Card,05-Jan-24,Terry Gilbert,Florida,Miami,2024-01
B-26904,$594 ,$67 ,19,Office Supplies,Paper,Debit Card,08-May-24,Devon Schmitt,Texas,Austin,2024-05
B-26456,"$5,954 ","$2,618 ",11,Furniture,Tables,COD,30-Mar-24,Robert Mosley,Ohio,Cincinnati,2024-03
B-25435,"$3,518 ","$1,051 ",3,Furniture,Bookcases,UPI,10-Sep-20,Paul Scott,California,San Francisco,2020-09
B-25435,"$4,157 ","$1,874 ",8,Electronics,Laptops,EMI,10-Sep-20,Paul Scott,California,San Francisco,2020-09
B-26279,"$3,747 ",$410 ,5,Office Supplies,Markers,Credit Card,12-Jul-20,Kristin Alvarez,Illinois,Springfield,2020-07
B-26279,"$3,747 ",$410 ,5,Office Supplies,Markers,Credit Card,08-Dec-22,Kevin Jackson,New York,Buffalo,2022-12
B-26279,"$3,747 ",$410 ,5,Office Supplies,Markers,Credit Card,27-Mar-24,Mrs. Lauren Potter DDS,Ohio,Columbus,2024-03
B-26279,"$3,747 ",$410 ,5,Office Supplies,Markers,Credit Card,17-Feb-23,Jason Brown,Illinois,Chicago,2023-02
B-26279,"$3,747 ",$410 ,5,Office Supplies,Markers,Credit Card,21-Jul-21,Jamie Santos,California,Los Angeles,2021-07
B-26279,"$3,194 ",$534 ,4,Office Supplies,Binders,UPI,12-Jul-20,Kristin Alvarez,Illinois,Springfield,2020-07
B-26279,"$3,194 ",$534 ,4,Office Supplies,Binders,UPI,08-Dec-22,Kevin Jackson,New York,Buffalo,2022-12
B-26279,"$3,194 ",$534 ,4,Office Supplies,Binders,UPI,27-Mar-24,Mrs. Lauren Potter DDS,Ohio,Columbus,2024-03
B-26279,"$3,194 ",$534 ,4,Office Supplies,Binders,UPI,17-Feb-23,Jason Brown,Illinois,Chicago,2023-02
B-26279,"$3,194 ",$534 ,4,Office Supplies,Binders,UPI,21-Jul-21,Jamie Santos,California,Los Angeles,2021-07
B-25770,"$8,548 ","$2,305 ",1,Office Supplies,Binders,COD,30-Oct-22,James Taylor,Florida,Tampa,2022-10
B-25715,"$6,089 ",$139 ,19,Furniture,Tables,Debit Card,31-Dec-20,Alicia Vincent,Ohio,Cincinnati,2020-12
B-25715,"$6,089 ",$139 ,19,Furniture,Tables,Debit Card,15-Apr-22,Kenneth Adams,Ohio,Cleveland,2022-04
B-25715,"$6,089 ",$139 ,19,Furniture,Tables,Debit Card,05-Apr-23,Shelby Browning,Illinois,Chicago,2023-04
B-25715,"$2,586 ",$800 ,16,Furniture,Tables,UPI,31-Dec-20,Alicia Vincent,Ohio,Cincinnati,2020-12
B-25715,"$2,586 ",$800 ,16,Furniture,Tables,UPI,15-Apr-22,Kenneth Adams,Ohio,Cleveland,2022-04
B-25715,"$2,586 ",$800 ,16,Furniture,Tables,UPI,05-Apr-23,Shelby Browning,Illinois,Chicago,2023-04
B-25715,"$3,757 ","$1,626 ",9,Office Supplies,Paper,UPI,31-Dec-20,Alicia Vincent,Ohio,Cincinnati,2020-12
B-25715,"$3,757 ","$1,626 ",9,Office Supplies,Paper,UPI,15-Apr-22,Kenneth Adams,Ohio,Cleveland,2022-04
B-25715,"$3,757 ","$1,626 ",9,Office Supplies,Paper,UPI,05-Apr-23,Shelby Browning,Illinois,Chicago,2023-04
B-26961,"$5,193 ","$2,530 ",5,Furniture,Sofas,Debit Card,29-Oct-21,Johnny Hill,California,San Diego,2021-10
B-26961,"$5,193 ","$2,530 ",5,Furniture,Sofas,Debit Card,29-Dec-24,Nicholas Tucker,Florida,Miami,2024-12
B-25902,"$7,493 ",$96 ,3,Electronics,Electronic Games,UPI,11-Aug-20,Theresa Cline,Ohio,Cleveland,2020-08
B-26321,"$2,062 ",$848 ,6,Office Supplies,Markers,Credit Card,04-Mar-24,Christine Wheeler,Florida,Tampa,2024-03
B-25612,"$7,163 ","$1,536 ",1,Electronics,Phones,EMI,17-Oct-23,Carlos Wells,California,San Diego,2023-10
B-25605,"$4,026 ",$163 ,6,Electronics,Phones,COD,28-Jul-23,Randall Bell,New York,New York City,2023-07
B-25810,"$1,894 ",$275 ,5,Furniture,Chairs,Credit Card,27-Nov-21,Kendra Mckinney,Florida,Miami,2021-11
B-25810,"$7,144 ",$192 ,13,Electronics,Electronic Games,Credit Card,27-Nov-21,Kendra Mckinney,Florida,Miami,2021-11
B-25935,"$3,482 ","$1,554 ",15,Electronics,Laptops,Debit Card,09-Sep-20,Amanda Kim,Ohio,Columbus,2020-09
B-26245,"$4,172 ",$235 ,5,Office Supplies,Paper,EMI,02-Jun-21,Megan Morgan,Ohio,Cleveland,2021-06
B-26245,"$4,172 ",$235 ,5,Office Supplies,Paper,EMI,22-Aug-22,Vincent Kramer,Florida,Orlando,2022-08
B-26245,"$4,172 ",$235 ,5,Office Supplies,Paper,EMI,16-Apr-24,Raymond Bean,Illinois,Springfield,2024-04
B-25346,"$6,265 ",$155 ,8,Furniture,Sofas,COD,23-Aug-22,Reginald Hebert,Ohio,Cincinnati,2022-08
B-25346,"$6,265 ",$155 ,8,Furniture,Sofas,COD,12-Mar-21,Jeremy Vazquez,Ohio,Cleveland,2021-03
B-25594,"$2,931 ",$212 ,7,Electronics,Electronic Games,Credit Card,26-Jun-24,Michael Stewart,Illinois,Peoria,2024-06
B-25594,"$2,931 ",$212 ,7,Electronics,Electronic Games,Credit Card,08-Dec-23,Kevin Johnson,Florida,Tampa,2023-12
B-25471,"$1,146 ",$188 ,9,Furniture,Chairs,Debit Card,27-Nov-24,Tara Hughes,Florida,Tampa,2024-11
B-25398,"$9,215 ",$767 ,13,Electronics,Printers,COD,10-Jan-22,Sandra Perkins,Florida,Tampa,2022-01
B-25398,"$9,215 ",$767 ,13,Electronics,Printers,COD,01-Nov-21,Heather Bell,California,San Francisco,2021-11
B-25999,"$7,895 ","$1,005 ",1,Furniture,Chairs,Credit Card,28-Oct-23,Nancy Boyd,Ohio,Cincinnati,2023-10
B-25999,"$7,895 ","$1,005 ",1,Furniture,Chairs,Credit Card,01-Mar-25,Raymond Reyes,California,San Diego,2025-03
B-25999,"$2,740 ",$558 ,8,Office Supplies,Pens,UPI,28-Oct-23,Nancy Boyd,Ohio,Cincinnati,2023-10
B-25999,"$2,740 ",$558 ,8,Office Supplies,Pens,UPI,01-Mar-25,Raymond Reyes,California,San Diego,2025-03
B-25159,"$5,338 ","$1,354 ",16,Office Supplies,Markers,UPI,01-Aug-24,Cassandra Jordan,Illinois,Peoria,2024-08
B-25159,"$5,338 ","$1,354 ",16,Office Supplies,Markers,UPI,07-Jun-23,Evelyn Harris,New York,Buffalo,2023-06
B-25159,"$5,338 ","$1,354 ",16,Office Supplies,Markers,UPI,21-Oct-24,Shannon Maynard,Florida,Orlando,2024-10
B-25159,"$5,338 ","$1,354 ",16,Office Supplies,Markers,UPI,04-Jan-21,Marie James,New York,Buffalo,2021-01
B-25496,"$3,095 ",$941 ,2,Office Supplies,Pens,EMI,19-Apr-22,Maria Carroll,Ohio,Cleveland,2022-04
B-25496,"$3,095 ",$941 ,2,Office Supplies,Pens,EMI,11-Aug-22,Jessica Sloan,Texas,Austin,2022-08
B-25401,"$6,017 ","$2,230 ",13,Electronics,Printers,Debit Card,04-Aug-23,Scott Craig,Illinois,Peoria,2023-08
B-25707,"$4,904 ",$469 ,2,Office Supplies,Pens,Debit Card,25-Apr-20,Kaitlin Brown,Texas,Dallas,2020-04
B-25707,"$3,080 ",$737 ,6,Office Supplies,Binders,UPI,25-Apr-20,Kaitlin Brown,Texas,Dallas,2020-04
B-26225,"$1,992 ",$355 ,2,Electronics,Phones,COD,14-Dec-24,William Beck,Florida,Tampa,2024-12
B-25662,"$5,346 ","$1,246 ",17,Furniture,Sofas,EMI,25-Jul-22,Eric Mason,Florida,Orlando,2022-07
B-25662,"$5,346 ","$1,246 ",17,Furniture,Sofas,EMI,07-May-22,Lisa Lowe,Florida,Miami,2022-05
B-26752,"$8,422 ",$893 ,18,Electronics,Printers,Debit Card,11-Aug-22,Roy Miller,California,San Francisco,2022-08
B-26752,"$8,422 ",$893 ,18,Electronics,Printers,Debit Card,12-Aug-22,Christopher Espinoza,Ohio,Columbus,2022-08
B-26752,"$6,105 ","$1,447 ",8,Furniture,Bookcases,Credit Card,11-Aug-22,Roy Miller,California,San Francisco,2022-08
B-26752,"$6,105 ","$1,447 ",8,Furniture,Bookcases,Credit Card,12-Aug-22,Christopher Espinoza,Ohio,Columbus,2022-08
B-25640,$670 ,$85 ,9,Office Supplies,Pens,EMI,21-Aug-23,Claire Cole,Texas,Houston,2023-08
B-25030,"$4,057 ","$1,012 ",6,Electronics,Laptops,Credit Card,12-Sep-22,Eric Nunez,California,San Diego,2022-09
B-25504,"$8,178 ","$2,462 ",10,Office Supplies,Pens,UPI,20-Aug-23,David Bell,California,Los Angeles,2023-08
B-26912,"$8,752 ","$1,686 ",9,Furniture,Tables,Debit Card,27-Dec-20,Patrick Hensley MD,Ohio,Cincinnati,2020-12
B-26912,"$8,752 ","$1,686 ",9,Furniture,Tables,Debit Card,04-Sep-23,John Cox,Illinois,Peoria,2023-09
B-26912,"$8,752 ","$1,686 ",9,Furniture,Tables,Debit Card,08-Jan-22,Michelle Sullivan,Illinois,Chicago,2022-01
B-25193,"$8,974 ","$4,441 ",16,Electronics,Printers,EMI,05-Jun-23,Angela Todd,New York,New York City,2023-06
B-25106,"$9,090 ","$3,098 ",16,Electronics,Phones,Credit Card,01-Apr-21,Luke Saunders,Texas,Dallas,2021-04
B-25106,"$9,090 ","$3,098 ",16,Electronics,Phones,Credit Card,28-May-24,Dr. Jennifer Benton DVM,Illinois,Springfield,2024-05
B-25106,$851 ,$356 ,11,Electronics,Electronic Games,Credit Card,01-Apr-21,Luke Saunders,Texas,Dallas,2021-04
